season,day_div,holiday,°C,humidity,solar_rad,wind_speed,visibility,rain/snow,rented_bike
Spring,madrugada,0,14.5,31,0.0,1.1,2000,0,420
Spring,madrugada,0,13.9,0,0.0,0.9,2000,0,262
Spring,madrugada,0,13.0,0,0.0,0.8,2000,0,165
Spring,madrugada,0,12.4,0,0.0,0.8,2000,0,113
Spring,madrugada,0,11.9,0,0.0,1.3,2000,0,200
Spring,madrugada,0,11.4,0,0.03,0.9,2000,0,467
Spring,mañana,0,12.3,0,0.48,0.9,1989,0,1135
Spring,mañana,0,15.3,30,1.3,1.3,2000,0,1785
Spring,mañana,0,17.7,27,2.02,1.3,2000,0,1118
Spring,mañana,0,19.3,27,2.63,1.4,2000,0,962
Spring,mañana,0,20.9,27,3.11,1.7,2000,0,1129
Spring,mañana,0,21.8,31,3.39,2.1,2000,0,1373
Spring,tarde,0,22.8,31,3.49,1.9,1923,0,1456
Spring,tarde,0,23.4,36,3.11,2.8,1947,0,1483
Spring,tarde,0,23.3,38,2.13,1.5,1963,0,1612
Spring,tarde,0,22.7,42,1.13,1.9,2000,0,1820
Spring,tarde,0,22.2,45,0.83,2.4,2000,0,2214
Spring,tarde,0,21.6,48,0.61,2.5,1884,0,3069
Spring,noche,0,19.5,56,0.29,1.6,1600,0,2450
Spring,noche,0,18.4,59,0.04,2.6,1476,0,2167
Spring,noche,0,17.7,63,0.0,0.5,1324,0,2065
Spring,noche,0,16.9,65,0.0,0.3,1281,0,1832
Spring,noche,0,16.3,70,0.0,0.7,1293,0,1273
Spring,madrugada,1,16.0,71,0.0,0.5,1299,0,957
Spring,madrugada,1,15.9,71,0.0,1.1,1312,0,810
Spring,madrugada,1,15.7,74,0.0,1.0,1313,0,590
Spring,madrugada,1,15.5,0,0.0,0.7,1420,0,406
Spring,madrugada,1,15.6,0,0.0,0.5,1502,0,248
Spring,madrugada,1,15.7,0,0.0,0.6,1610,0,182
Spring,madrugada,1,15.5,0,0.06,0.5,1691,0,277
Spring,mañana,1,16.3,69,0.34,0.7,1750,0,443
Spring,mañana,1,18.2,63,1.0,0.8,1731,0,694
Spring,mañana,1,19.3,62,1.14,0.8,1894,0,912
Spring,mañana,1,20.7,55,1.43,1.8,1698,0,1119
Spring,mañana,1,21.9,55,1.87,1.4,1820,0,1438
Spring,mañana,1,22.9,51,1.8,1.1,1591,0,1798
Spring,tarde,1,22.7,52,0.94,1.0,1399,0,2000
Spring,tarde,1,22.8,53,0.98,1.4,1630,0,1407
Spring,tarde,1,21.1,72,0.31,2.7,663,1,163
Spring,tarde,1,19.5,80,0.53,1.2,553,1,86
Spring,tarde,1,18.6,84,0.28,1.8,499,1,50
Spring,tarde,1,17.9,93,0.13,1.2,258,1,30
Spring,noche,1,17.6,93,0.06,0.3,331,1,45
Spring,noche,1,17.2,85,0.0,1.4,467,1,30
Spring,noche,1,17.0,85,0.0,1.1,597,1,58
Spring,noche,1,16.8,87,0.0,0.6,447,1,29
Spring,noche,1,16.3,96,0.0,1.1,198,1,18
Spring,madrugada,0,15.8,97,0.0,2.4,181,1,32
Spring,madrugada,0,15.3,97,0.0,3.2,178,1,25
Spring,madrugada,0,15.0,97,0.0,2.5,236,1,34
Spring,madrugada,0,14.9,96,0.0,2.2,636,1,43
Spring,madrugada,0,15.0,97,0.0,1.4,1827,0,59
Spring,madrugada,0,14.6,87,0.0,2.2,2000,0,152
Spring,madrugada,0,13.9,83,0.04,3.2,2000,0,436
Spring,mañana,0,13.6,75,0.47,1.6,1987,0,1241
Spring,mañana,0,14.6,70,1.28,3.1,2000,0,2035
Spring,mañana,0,16.0,60,1.98,1.9,1992,0,1125
Spring,mañana,0,17.9,56,2.63,3.3,1919,0,871
Spring,mañana,0,18.9,42,3.13,3.8,2000,0,1012
Spring,mañana,0,20.1,37,3.44,4.0,1910,0,1216
Spring,tarde,0,20.9,33,3.52,3.9,1853,0,1167
Spring,tarde,0,22.0,33,3.41,3.4,1966,0,1183
Spring,tarde,0,23.0,29,3.11,2.9,1876,0,1332
Spring,tarde,0,23.0,33,2.57,4.2,1880,0,1563
Spring,tarde,0,22.4,39,1.9,3.2,1943,0,2069
Spring,tarde,0,21.7,40,1.18,3.5,1987,0,3123
Spring,noche,0,18.8,52,0.49,3.4,2000,0,2454
Spring,noche,0,16.7,61,0.05,1.9,2000,0,2001
Spring,noche,0,15.4,61,0.0,1.1,1959,0,1833
Spring,noche,0,14.8,59,0.0,1.0,1740,0,1588
Spring,noche,0,14.6,54,0.0,1.5,1596,0,1080
Spring,madrugada,0,13.7,51,0.0,1.3,1651,0,778
Spring,madrugada,0,12.9,62,0.0,0.6,1557,0,578
Spring,madrugada,0,12.5,54,0.0,0.7,1500,0,385
Spring,madrugada,0,12.1,64,0.0,0.8,1538,0,265
Spring,madrugada,0,11.7,64,0.0,1.6,1578,0,161
Spring,madrugada,0,11.3,64,0.0,1.2,1634,0,205
Spring,madrugada,0,11.4,67,0.04,1.0,1600,0,530
Spring,mañana,0,12.5,61,0.42,1.3,1818,0,1390
Spring,mañana,0,15.2,50,1.1,1.6,1530,0,2081
Spring,mañana,0,17.6,30,1.79,1.1,1531,0,1226
Spring,mañana,0,19.9,27,2.44,2.7,1775,0,880
Spring,mañana,0,21.5,30,2.92,2.9,1779,0,922
Spring,mañana,0,22.1,36,3.2,5.3,1696,0,1087
Spring,tarde,0,23.3,35,3.28,3.7,1874,0,1078
Spring,tarde,0,23.2,36,3.18,4.9,1597,0,1059
Spring,tarde,0,23.5,36,2.91,3.2,1786,0,1174
Spring,tarde,0,23.5,36,2.42,4.0,1763,0,1455
Spring,tarde,0,23.4,38,1.76,2.7,1885,0,1863
Spring,tarde,0,22.6,39,1.1,2.8,1655,0,2825
Spring,noche,0,21.1,44,0.41,2.6,1512,0,2334
Spring,noche,0,20.0,46,0.05,2.6,1414,0,1902
Spring,noche,0,19.3,50,0.0,1.7,1381,0,1838
Spring,noche,0,18.6,54,0.0,2.3,1328,0,1678
Spring,noche,0,18.1,56,0.0,1.6,1095,0,1087
Spring,madrugada,0,17.6,57,0.0,1.8,943,0,831
Spring,madrugada,0,16.9,61,0.0,1.0,844,0,610
Spring,madrugada,0,16.1,70,0.0,0.6,787,0,437
Spring,madrugada,0,15.4,71,0.0,0.5,780,0,286
Spring,madrugada,0,14.8,71,0.0,0.4,700,0,188
Spring,madrugada,0,14.3,75,0.0,0.6,635,0,201
Spring,madrugada,0,13.8,74,0.05,0.7,644,0,531
Spring,mañana,0,14.4,66,0.42,1.1,704,0,1250
Spring,mañana,0,17.1,57,1.21,1.7,792,0,1996
Spring,mañana,0,19.5,44,1.88,1.3,995,0,1121
Spring,mañana,0,21.4,30,2.53,2.5,1730,0,819
Spring,mañana,0,23.1,30,3.01,2.5,1896,0,959
Spring,mañana,0,24.4,24,3.28,2.9,1811,0,1082
Spring,tarde,0,25.6,26,3.36,2.7,1747,0,1106
Spring,tarde,0,26.0,23,2.92,2.3,1923,0,1161
Spring,tarde,0,25.1,25,2.2,2.7,1959,0,1306
Spring,tarde,0,24.3,27,1.78,4.1,1892,0,1533
Spring,tarde,0,23.6,28,1.26,3.1,1844,0,2013
Spring,tarde,0,23.3,32,1.05,2.6,1772,0,2916
Spring,noche,0,22.0,40,0.47,1.6,1658,0,2227
Spring,noche,0,20.4,45,0.06,2.0,1457,0,1905
Spring,noche,0,19.1,50,0.0,1.4,1378,0,1740
Spring,noche,0,18.3,54,0.0,1.7,1394,0,1630
Spring,noche,0,17.6,55,0.0,0.5,1362,0,1209
Spring,madrugada,0,17.0,59,0.0,1.1,1299,0,987
Spring,madrugada,0,16.2,63,0.0,0.7,1328,0,837
Spring,madrugada,0,15.8,66,0.0,0.6,1204,0,572
Spring,madrugada,0,15.3,69,0.0,0.5,1103,0,419
Spring,madrugada,0,14.8,73,0.0,0.5,994,0,232
Spring,madrugada,0,14.4,73,0.0,0.4,978,0,198
Spring,madrugada,0,14.2,72,0.04,0.6,947,0,299
Spring,mañana,0,15.0,64,0.46,0.6,902,0,503
Spring,mañana,0,17.8,52,1.18,0.6,1094,0,763
Spring,mañana,0,20.6,43,1.84,1.1,1104,0,992
Spring,mañana,0,23.2,41,2.45,1.1,1440,0,1010
Spring,mañana,0,24.8,34,2.92,0.9,1439,0,1164
Spring,mañana,0,26.2,31,3.18,1.2,1161,0,1285
Spring,tarde,0,27.8,31,3.29,2.0,1326,0,1441
Spring,tarde,0,28.3,30,3.14,2.3,1025,0,1448
Spring,tarde,0,29.4,30,2.82,2.0,882,0,1575
Spring,tarde,0,29.0,31,2.26,2.9,889,0,1690
Spring,tarde,0,27.9,34,1.73,3.8,1259,0,1886
Spring,tarde,0,27.0,33,1.07,2.2,822,0,2020
Spring,noche,0,24.9,46,0.43,3.1,1341,0,1985
Spring,noche,0,22.3,50,0.05,2.7,1512,0,1909
Spring,noche,0,21.7,58,0.0,1.3,1173,0,1851
Spring,noche,0,21.2,60,0.0,1.0,1192,0,1683
Spring,noche,0,20.7,63,0.0,0.8,1130,0,1330
Spring,madrugada,0,20.1,65,0.0,1.6,1097,0,1089
Spring,madrugada,0,19.8,61,0.0,1.4,943,0,799
Spring,madrugada,0,19.0,62,0.0,1.8,974,0,555
Spring,madrugada,0,18.5,62,0.0,0.8,1073,0,423
Spring,madrugada,0,17.9,59,0.0,1.3,1261,0,208
Spring,madrugada,0,17.6,0,0.0,0.8,1304,0,174
Spring,madrugada,0,17.3,62,0.03,1.4,1293,0,234
Spring,mañana,0,17.6,0,0.34,1.4,1219,0,341
Spring,mañana,0,18.3,51,0.7,2.0,1366,0,608
Spring,mañana,0,19.5,43,1.02,1.5,1548,0,762
Spring,mañana,0,21.6,33,1.86,2.0,1697,0,821
Spring,mañana,0,22.3,33,1.54,1.8,1853,0,1004
Spring,mañana,0,23.4,38,1.87,2.8,1756,0,1404
Spring,tarde,0,24.3,37,2.22,2.3,1583,0,1579
Spring,tarde,0,24.2,36,2.16,4.0,1907,0,1730
Spring,tarde,0,23.9,37,1.82,2.6,1889,0,2019
Spring,tarde,0,24.0,36,1.34,1.6,1811,0,2242
Spring,tarde,0,23.5,32,1.01,3.2,1925,0,2307
Spring,tarde,0,23.0,36,0.85,2.8,1904,0,2267
Spring,noche,0,21.7,38,0.27,2.1,1857,0,2207
Spring,noche,0,20.6,41,0.09,2.3,1788,0,2044
Spring,noche,0,19.5,46,0.0,1.8,1734,0,1729
Spring,noche,0,18.6,50,0.0,1.0,1830,0,1374
Spring,noche,0,17.9,53,0.0,1.9,1774,0,1071
Spring,madrugada,0,17.3,55,0.0,0.7,1741,0,770
Spring,madrugada,0,16.7,60,0.0,0.8,1806,0,440
Spring,madrugada,0,16.5,58,0.0,0.3,1759,0,335
Spring,madrugada,0,17.1,56,0.0,0.4,1583,0,185
Spring,madrugada,0,17.2,0,0.0,0.4,1619,0,134
Spring,madrugada,0,16.6,0,0.0,0.9,1361,0,247
Spring,madrugada,0,16.2,0,0.05,0.5,1588,0,641
Spring,mañana,0,16.8,0,0.36,0.8,1387,0,1502
Spring,mañana,0,19.5,50,1.19,0.7,1329,0,2194
Spring,mañana,0,21.7,48,1.92,1.1,1806,0,1131
Spring,mañana,0,23.3,49,2.46,1.1,1881,0,828
Spring,mañana,0,25.1,45,2.9,0.9,1982,0,986
Spring,mañana,0,26.3,44,3.24,1.8,2000,0,1139
Spring,tarde,0,27.7,39,3.33,1.9,1882,0,1124
Spring,tarde,0,28.7,36,3.21,2.6,1853,0,1128
Spring,tarde,0,28.4,43,2.28,3.1,900,0,1258
Spring,tarde,0,28.1,43,2.32,3.4,845,0,1497
Spring,tarde,0,26.9,45,1.64,3.5,990,0,2060
Spring,tarde,0,26.0,39,1.07,2.7,1950,0,3245
Spring,noche,0,24.4,44,0.45,2.8,1979,0,2656
Spring,noche,0,23.0,49,0.07,2.4,1905,0,2252
Spring,noche,0,21.8,50,0.0,2.1,1950,0,2140
Spring,noche,0,21.1,54,0.0,0.6,2000,0,1881
Spring,noche,0,20.9,53,0.0,1.6,1712,0,1247
Spring,madrugada,0,20.6,54,0.0,2.6,1737,0,841
Spring,madrugada,0,20.3,55,0.0,1.1,1756,0,721
Spring,madrugada,0,20.2,56,0.0,2.3,1498,0,466
Spring,madrugada,0,20.0,58,0.0,1.8,1279,0,285
Spring,madrugada,0,19.8,60,0.0,1.9,1364,0,204
Spring,madrugada,0,19.6,64,0.0,0.3,1483,0,252
Spring,madrugada,0,19.5,64,0.02,0.4,1268,0,625
Spring,mañana,0,19.9,63,0.24,1.1,934,0,1427
Spring,mañana,0,20.5,66,0.34,1.7,1062,0,2234
Spring,mañana,0,21.0,67,0.54,1.1,1012,0,1192
Spring,mañana,0,21.6,68,0.83,1.6,980,0,893
Spring,mañana,0,23.1,63,1.68,2.6,949,0,949
Spring,mañana,0,23.1,64,1.35,2.6,1250,0,1184
Spring,tarde,0,24.2,58,1.66,1.5,1030,0,1103
Spring,tarde,0,25.5,53,2.5,2.0,981,0,1174
Spring,tarde,0,25.7,56,1.71,1.8,1112,0,1234
Spring,tarde,0,23.6,66,0.89,4.2,1208,0,1592
Spring,tarde,0,23.9,65,1.02,1.9,1425,0,2022
Spring,tarde,0,23.1,68,0.42,2.9,1506,0,2154
Spring,noche,0,22.3,71,0.14,2.5,1268,0,477
Spring,noche,0,20.1,88,0.0,2.2,572,1,422
Spring,noche,0,19.9,93,0.0,1.4,416,0,1041
Spring,noche,0,19.9,85,0.0,1.7,559,0,1121
Spring,noche,0,19.5,89,0.0,1.7,304,0,742
Spring,madrugada,0,19.1,84,0.0,1.6,540,0,507
Spring,madrugada,0,18.8,84,0.0,0.5,488,0,570
Spring,madrugada,0,18.7,83,0.0,0.6,469,0,422
Spring,madrugada,0,18.4,86,0.0,0.6,360,0,238
Spring,madrugada,0,18.3,84,0.0,0.9,409,0,167
Spring,madrugada,0,18.4,84,0.0,0.6,352,0,239
Spring,madrugada,0,18.6,84,0.01,0.7,316,0,505
Spring,mañana,0,18.9,85,0.12,0.6,289,0,1150
Spring,mañana,0,19.3,83,0.23,0.6,394,0,1937
Spring,mañana,0,19.8,79,0.45,1.3,405,0,1200
Spring,mañana,0,21.4,71,1.43,1.7,476,0,916
Spring,mañana,0,22.8,66,2.76,2.7,1270,0,975
Spring,mañana,0,23.2,64,2.08,3.0,1305,0,1187
Spring,tarde,0,24.0,56,2.94,2.6,1282,0,1134
Spring,tarde,0,24.3,58,2.92,2.9,1211,0,1119
Spring,tarde,0,24.3,52,2.55,3.0,1447,0,1280
Spring,tarde,0,24.7,47,2.44,3.0,1594,0,1571
Spring,tarde,0,24.1,41,1.9,2.2,1980,0,2166
Spring,tarde,0,23.6,42,1.23,2.1,2000,0,3251
Spring,noche,0,21.2,52,0.55,3.6,1856,0,2650
Spring,noche,0,19.1,64,0.06,2.6,1530,0,2224
Spring,noche,0,18.2,69,0.0,2.0,1286,0,2074
Spring,noche,0,17.3,76,0.0,1.7,801,0,1732
Spring,noche,0,16.4,80,0.0,1.5,642,0,1158
Spring,madrugada,0,15.8,82,0.0,1.6,546,0,844
Spring,madrugada,0,15.5,82,0.0,1.5,513,0,610
Spring,madrugada,0,15.2,84,0.0,0.7,485,0,470
Spring,madrugada,0,15.0,84,0.0,1.3,473,0,328
Spring,madrugada,0,14.8,85,0.0,0.7,478,0,188
Spring,madrugada,0,14.4,82,0.0,1.2,708,0,265
Spring,madrugada,0,14.3,82,0.05,0.7,653,0,646
Spring,mañana,0,14.9,71,0.47,0.9,651,0,1401
Spring,mañana,0,16.9,65,1.21,1.6,896,0,2281
Spring,mañana,0,18.8,59,1.9,1.6,1233,0,1277
Spring,mañana,0,20.8,54,2.45,1.2,1129,0,936
Spring,mañana,0,22.0,54,2.89,2.7,1189,0,979
Spring,mañana,0,23.7,44,3.2,1.3,1624,0,1134
Spring,tarde,0,25.0,47,3.34,2.5,1120,0,1151
Spring,tarde,0,25.9,43,2.97,2.7,1493,0,1164
Spring,tarde,0,26.9,37,2.9,2.7,1850,0,1280
Spring,tarde,0,27.3,38,2.41,2.9,1784,0,1550
Spring,tarde,0,27.2,42,1.79,2.9,1828,0,2047
Spring,tarde,0,26.4,42,0.79,3.1,1995,0,3119
Spring,noche,0,25.2,53,0.51,3.1,1983,0,2534
Spring,noche,0,23.1,58,0.06,2.9,1950,0,2164
Spring,noche,0,21.9,60,0.0,2.5,1551,0,2070
Spring,noche,0,21.1,59,0.0,2.1,1874,0,1900
Spring,noche,0,20.5,62,0.0,2.2,1903,0,1343
Summer,madrugada,0,20.1,63,0.0,1.1,1698,0,963
Summer,madrugada,0,19.5,65,0.0,0.4,1662,0,776
Summer,madrugada,0,19.0,72,0.0,1.4,1258,0,554
Summer,madrugada,0,18.6,72,0.0,1.4,1340,0,366
Summer,madrugada,0,18.1,76,0.0,1.8,561,0,265
Summer,madrugada,0,17.8,75,0.0,1.0,1210,0,306
Summer,madrugada,0,17.5,76,0.05,1.2,1161,0,672
Summer,mañana,0,18.1,64,0.47,0.6,923,0,1421
Summer,mañana,0,20.6,55,1.21,0.7,1200,0,2149
Summer,mañana,0,23.1,52,1.88,1.7,1012,0,1219
Summer,mañana,0,25.3,45,2.45,1.3,1371,0,862
Summer,mañana,0,26.8,38,2.99,2.6,1879,0,1036
Summer,mañana,0,28.2,34,3.26,2.6,1867,0,1076
Summer,tarde,0,29.4,33,3.3,2.2,1535,0,1093
Summer,tarde,0,29.6,31,3.25,3.7,1988,0,1071
Summer,tarde,0,29.9,36,2.94,3.3,1866,0,1235
Summer,tarde,0,29.9,34,2.46,3.2,1912,0,1488
Summer,tarde,0,29.2,35,1.87,4.3,1967,0,2123
Summer,tarde,0,28.5,36,1.21,3.0,1981,0,3088
Summer,noche,0,26.8,35,0.54,1.9,2000,0,2505
Summer,noche,0,25.0,39,0.06,2.8,2000,0,2163
Summer,noche,0,23.5,44,0.0,1.6,2000,0,2066
Summer,noche,0,22.7,44,0.0,1.5,2000,0,1991
Summer,noche,0,21.8,49,0.0,1.6,1965,0,1440
Summer,madrugada,0,20.9,53,0.0,1.4,1717,0,1165
Summer,madrugada,0,20.2,57,0.0,0.4,1428,0,989
Summer,madrugada,0,19.6,60,0.0,1.9,1200,0,677
Summer,madrugada,0,18.9,63,0.0,1.5,1007,0,475
Summer,madrugada,0,18.3,66,0.0,1.3,929,0,312
Summer,madrugada,0,17.8,69,0.0,1.1,951,0,264
Summer,madrugada,0,17.7,68,0.05,1.3,842,0,342
Summer,mañana,0,18.1,59,0.47,0.6,789,0,560
Summer,mañana,0,20.4,54,1.23,1.0,828,0,898
Summer,mañana,0,23.3,43,1.91,1.2,1257,0,1005
Summer,mañana,0,25.5,33,2.52,1.1,1815,0,1044
Summer,mañana,0,27.3,35,2.98,2.3,1537,0,1094
Summer,mañana,0,28.3,30,3.29,3.0,1675,0,1253
Summer,tarde,0,29.6,24,3.42,2.4,1873,0,1334
Summer,tarde,0,29.8,23,3.32,3.6,1945,0,1396
Summer,tarde,0,29.8,24,3.0,2.9,1939,0,1535
Summer,tarde,0,29.6,26,2.58,3.7,2000,0,1707
Summer,tarde,0,28.9,22,1.93,2.7,1965,0,2025
Summer,tarde,0,27.4,29,1.19,3.6,2000,0,2246
Summer,noche,0,25.4,33,0.54,2.7,2000,0,2337
Summer,noche,0,23.4,38,0.06,2.3,2000,0,2338
Summer,noche,0,22.1,44,0.0,2.5,2000,0,2238
Summer,noche,0,21.4,48,0.0,1.6,2000,0,1969
Summer,noche,0,20.6,52,0.0,0.5,2000,0,1490
Summer,madrugada,0,19.7,55,0.0,2.0,1986,0,1248
Summer,madrugada,0,19.2,57,0.0,0.8,1985,0,902
Summer,madrugada,0,18.6,60,0.0,1.8,1841,0,673
Summer,madrugada,0,18.0,64,0.0,1.3,1560,0,437
Summer,madrugada,0,17.4,65,0.0,0.8,1093,0,294
Summer,madrugada,0,17.1,66,0.0,0.3,1370,0,193
Summer,madrugada,0,16.9,62,0.06,0.4,1768,0,228
Summer,mañana,0,18.0,54,0.51,0.7,1997,0,423
Summer,mañana,0,20.3,47,1.05,1.5,1785,0,659
Summer,mañana,0,22.7,39,1.91,0.7,1880,0,831
Summer,mañana,0,24.8,34,2.09,1.3,1869,0,938
Summer,mañana,0,26.7,30,2.83,1.1,1782,0,977
Summer,mañana,0,28.7,27,3.29,1.7,1843,0,1134
Summer,tarde,0,29.4,24,3.18,2.7,1905,0,1393
Summer,tarde,0,29.8,26,3.2,2.2,1818,0,1399
Summer,tarde,0,30.7,21,2.95,2.5,1876,0,1556
Summer,tarde,0,30.4,28,2.48,3.6,1790,0,1834
Summer,tarde,0,29.5,29,1.84,4.1,1944,0,2131
Summer,tarde,0,29.3,25,1.23,2.4,1973,0,2349
Summer,noche,0,27.4,29,0.5,2.4,2000,0,2514
Summer,noche,0,25.3,32,0.06,2.2,1997,0,2460
Summer,noche,0,24.2,32,0.0,2.1,2000,0,2173
Summer,noche,0,23.0,38,0.0,1.2,1996,0,1741
Summer,noche,0,22.0,44,0.0,0.8,1978,0,1274
Summer,madrugada,0,21.4,45,0.0,1.4,1964,0,938
Summer,madrugada,0,20.7,47,0.0,0.9,1987,0,596
Summer,madrugada,0,20.1,49,0.0,0.8,1978,0,351
Summer,madrugada,0,19.6,51,0.0,1.0,1923,0,244
Summer,madrugada,0,19.4,56,0.0,1.2,1752,0,172
Summer,madrugada,0,19.2,56,0.0,0.9,1772,0,299
Summer,madrugada,0,18.9,53,0.04,0.3,1871,0,742
Summer,mañana,0,19.5,52,0.46,0.8,1818,0,1505
Summer,mañana,0,22.1,44,1.16,1.4,1435,0,2287
Summer,mañana,0,23.3,37,1.28,0.4,1336,0,1243
Summer,mañana,0,25.1,40,2.37,2.7,1076,0,970
Summer,mañana,0,26.1,37,2.79,2.4,1079,0,1008
Summer,mañana,0,26.3,36,2.61,3.1,1377,0,1152
Summer,tarde,0,27.4,30,3.03,2.0,1768,0,1085
Summer,tarde,0,26.5,43,2.36,3.9,1671,0,1148
Summer,tarde,0,25.5,43,1.71,2.9,1996,0,1249
Summer,tarde,0,25.5,43,1.72,3.2,1892,0,1671
Summer,tarde,0,24.9,46,0.91,2.0,1855,0,2190
Summer,tarde,0,24.4,48,0.56,1.9,1998,0,3380
Summer,noche,0,23.9,51,0.12,2.3,2000,0,2788
Summer,noche,0,23.4,43,0.01,1.1,2000,0,2508
Summer,noche,0,22.6,62,0.0,1.1,1363,0,2377
Summer,noche,0,22.0,64,0.0,1.8,1211,0,2000
Summer,noche,0,21.4,68,0.0,2.7,972,0,1354
Summer,madrugada,0,20.5,71,0.0,2.8,1204,0,927
Summer,madrugada,0,20.0,67,0.0,0.7,1426,0,742
Summer,madrugada,0,19.7,66,0.0,0.5,1591,0,448
Summer,madrugada,0,19.1,72,0.0,0.6,1370,0,314
Summer,madrugada,0,18.5,72,0.0,0.6,1168,0,214
Summer,madrugada,0,18.1,73,0.0,0.5,1182,0,282
Summer,madrugada,0,17.8,73,0.04,0.4,1188,0,733
Summer,mañana,0,18.8,64,0.48,0.7,1099,0,1602
Summer,mañana,0,21.5,58,1.21,1.1,1021,0,2322
Summer,mañana,0,23.5,51,1.82,1.4,1169,0,1344
Summer,mañana,0,25.5,43,2.49,1.0,1568,0,959
Summer,mañana,0,26.8,37,2.91,1.6,1639,0,974
Summer,mañana,0,28.2,35,3.23,1.2,1411,0,1111
Summer,tarde,0,28.6,34,2.82,2.0,1274,0,1058
Summer,tarde,0,28.9,34,2.06,2.7,1328,0,1120
Summer,tarde,0,29.0,38,2.12,3.4,749,0,1250
Summer,tarde,0,28.8,38,2.14,3.1,1027,0,1434
Summer,tarde,0,28.1,37,1.56,3.6,1346,0,2115
Summer,tarde,0,27.1,40,1.0,2.8,1811,0,3227
Summer,noche,0,25.5,43,0.41,3.1,1760,0,2615
Summer,noche,0,24.0,46,0.06,2.8,1896,0,2346
Summer,noche,0,23.3,51,0.0,1.7,1654,0,2404
Summer,noche,0,22.4,54,0.0,2.5,1778,0,2237
Summer,noche,0,21.9,56,0.0,0.7,1898,0,1646
Summer,madrugada,1,21.2,60,0.0,0.9,1789,0,1268
Summer,madrugada,1,20.6,63,0.0,0.6,1670,0,1031
Summer,madrugada,1,20.1,65,0.0,1.0,1435,0,792
Summer,madrugada,1,19.6,68,0.0,1.7,1260,0,562
Summer,madrugada,1,19.2,68,0.0,0.8,1181,0,332
Summer,madrugada,1,18.7,73,0.0,1.4,1065,0,218
Summer,madrugada,1,18.5,73,0.06,1.1,1028,0,351
Summer,mañana,1,19.3,63,0.46,0.7,916,0,536
Summer,mañana,1,21.2,59,1.13,1.2,794,0,799
Summer,mañana,1,22.9,56,1.74,2.3,763,0,925
Summer,mañana,1,24.3,53,2.37,2.9,949,0,1087
Summer,mañana,1,25.8,52,2.84,2.1,905,0,1152
Summer,mañana,1,27.3,51,3.16,2.8,703,0,1400
Summer,tarde,1,27.3,52,3.21,3.1,613,0,1444
Summer,tarde,1,27.4,50,3.01,3.5,615,0,1603
Summer,tarde,1,27.6,49,2.79,3.7,656,0,1674
Summer,tarde,1,27.9,47,2.36,2.8,824,0,1940
Summer,tarde,1,27.4,48,1.8,2.7,1084,0,2104
Summer,tarde,1,26.6,52,1.09,2.5,1368,0,2162
Summer,noche,1,24.9,56,0.51,3.1,1469,0,2163
Summer,noche,1,23.4,64,0.07,1.8,1144,0,2145
Summer,noche,1,22.1,72,0.0,2.5,923,0,1935
Summer,noche,1,20.8,78,0.0,1.8,763,0,1624
Summer,noche,1,20.1,77,0.0,3.1,797,0,1251
Summer,madrugada,0,19.6,82,0.0,1.7,628,0,978
Summer,madrugada,0,19.1,86,0.0,1.8,522,0,606
Summer,madrugada,0,18.8,88,0.0,0.3,500,0,418
Summer,madrugada,0,18.4,88,0.0,1.6,465,0,275
Summer,madrugada,0,18.1,88,0.0,1.8,458,0,191
Summer,madrugada,0,17.8,91,0.0,2.2,393,0,288
Summer,madrugada,0,18.1,88,0.03,1.1,272,0,716
Summer,mañana,0,18.6,85,0.16,2.0,307,0,1551
Summer,mañana,0,18.9,82,0.44,2.3,326,0,2317
Summer,mañana,0,20.5,73,1.23,1.6,364,0,1342
Summer,mañana,0,22.0,69,2.04,2.0,488,0,914
Summer,mañana,0,23.4,62,2.87,1.8,603,0,967
Summer,mañana,0,25.0,56,3.19,3.0,715,0,1099
Summer,tarde,0,26.7,47,3.26,2.4,806,0,1071
Summer,tarde,0,28.2,44,3.11,1.7,644,0,1116
Summer,tarde,0,29.3,41,2.63,2.0,609,0,1171
Summer,tarde,0,29.3,41,1.95,2.0,905,0,1442
Summer,tarde,0,28.2,51,1.73,3.3,879,0,2002
Summer,tarde,0,25.6,57,0.96,2.7,1217,0,3221
Summer,noche,0,24.0,60,0.38,2.8,1379,0,2649
Summer,noche,0,22.8,67,0.06,1.6,1219,0,2278
Summer,noche,0,21.5,69,0.0,2.6,942,0,2161
Summer,noche,0,20.9,71,0.0,1.0,763,0,1939
Summer,noche,0,20.3,77,0.0,1.3,770,0,1290
Summer,madrugada,0,19.1,82,0.0,2.2,874,0,926
Summer,madrugada,0,18.8,84,0.0,1.7,658,0,769
Summer,madrugada,0,18.6,84,0.0,2.5,619,0,525
Summer,madrugada,0,18.6,83,0.0,2.9,889,0,365
Summer,madrugada,0,18.5,82,0.0,2.0,1072,0,255
Summer,madrugada,0,18.6,81,0.0,0.8,1205,0,299
Summer,madrugada,0,18.8,78,0.01,2.0,1259,0,744
Summer,mañana,0,19.1,73,0.3,2.0,1300,0,1544
Summer,mañana,0,19.7,69,0.54,2.0,1448,0,2348
Summer,mañana,0,21.2,62,1.45,1.7,1384,0,1283
Summer,mañana,0,21.9,62,1.36,1.7,1664,0,1002
Summer,mañana,0,21.9,64,1.03,2.4,1359,0,1095
