year,month,day,hour,func_day,holiday,°C,°C_dew,humidity,wind_speed,visibility,solar_rad,rainfall,snowfall,season,rented_bike
2018,6,19,13,1,0,26.6,14.0,46,2.9,1482,2.31,0.0,0.0,Summer,1230
2018,6,19,14,1,0,27.2,13.8,44,2.9,1377,2.59,0.0,0.0,Summer,1258
2018,6,19,15,1,0,26.7,12.7,42,2.6,1634,1.89,0.0,0.0,Summer,1363
2018,6,19,16,1,0,26.1,13.5,46,3.0,1728,1.55,0.0,0.0,Summer,1700
2018,6,19,17,1,0,25.1,14.2,51,2.4,1714,1.15,0.0,0.0,Summer,2328
2018,6,19,18,1,0,24.1,15.0,57,2.9,1301,0.56,0.0,0.0,Summer,3556
2018,6,19,19,1,0,23.3,14.8,59,2.6,1214,0.28,0.0,0.0,Summer,2809
2018,6,19,20,1,0,22.4,14.7,62,2.2,1041,0.05,0.0,0.0,Summer,2525
2018,6,19,21,1,0,21.6,14.9,66,2.4,962,0.0,0.0,0.0,Summer,2378
2018,6,19,22,1,0,20.8,15.3,71,2.1,800,0.0,0.0,0.0,Summer,2096
2018,6,19,23,1,0,20.1,15.1,73,1.9,771,0.0,0.0,0.0,Summer,1456
2018,6,20,0,1,0,19.7,14.2,71,2.0,1330,0.0,0.0,0.0,Summer,1030
2018,6,20,1,1,0,19.6,14.6,73,1.4,958,0.0,0.0,0.0,Summer,803
2018,6,20,2,1,0,19.6,15.6,78,0.8,662,0.0,0.0,0.0,Summer,576
2018,6,20,3,1,0,19.4,15.6,79,0.8,563,0.0,0.0,0.0,Summer,340
2018,6,20,4,1,0,19.1,15.9,82,1.5,471,0.0,0.0,0.0,Summer,249
2018,6,20,5,1,0,19.1,16.1,83,2.0,457,0.0,0.0,0.0,Summer,336
2018,6,20,6,1,0,19.4,16.4,83,1.6,448,0.03,0.0,0.0,Summer,714
2018,6,20,7,1,0,20.0,15.8,77,1.7,595,0.29,0.0,0.0,Summer,1629
2018,6,20,8,1,0,20.6,16.4,77,1.2,566,0.53,0.0,0.0,Summer,2440
2018,6,20,9,1,0,21.1,16.0,73,2.0,623,0.43,0.0,0.0,Summer,1401
2018,6,20,10,1,0,22.2,16.4,70,3.1,740,1.44,0.0,0.0,Summer,1002
2018,6,20,11,1,0,23.7,14.3,56,2.4,1070,2.33,0.0,0.0,Summer,1100
2018,6,20,12,1,0,25.2,14.9,53,3.3,976,3.38,0.0,0.0,Summer,1252
2018,6,20,13,1,0,26.2,15.2,51,3.2,1078,3.36,0.0,0.0,Summer,1184
2018,6,20,14,1,0,27.5,15.1,47,2.7,990,3.24,0.0,0.0,Summer,1158
2018,6,20,15,1,0,27.9,14.8,45,3.6,1558,3.04,0.0,0.0,Summer,1266
2018,6,20,16,1,0,28.2,16.1,48,3.9,1103,2.55,0.0,0.0,Summer,1600
2018,6,20,17,1,0,28.0,16.6,50,3.2,1137,1.93,0.0,0.0,Summer,2289
2018,6,20,18,1,0,27.0,17.1,55,3.1,1246,1.26,0.0,0.0,Summer,3384
2018,6,20,19,1,0,25.6,17.5,61,2.7,1236,0.6,0.0,0.0,Summer,2741
2018,6,20,20,1,0,23.3,17.0,68,3.6,895,0.11,0.0,0.0,Summer,2519
2018,6,20,21,1,0,21.6,16.7,74,3.3,758,0.0,0.0,0.0,Summer,2246
2018,6,20,22,1,0,20.6,16.6,78,3.0,684,0.0,0.0,0.0,Summer,1979
2018,6,20,23,1,0,20.1,16.9,82,3.6,494,0.0,0.0,0.0,Summer,1401
2018,6,21,0,1,0,20.0,17.0,83,2.6,547,0.0,0.0,0.0,Summer,1083
2018,6,21,1,1,0,20.1,16.9,82,1.2,582,0.0,0.0,0.0,Summer,794
2018,6,21,2,1,0,20.2,17.0,82,0.9,575,0.0,0.0,0.0,Summer,539
2018,6,21,3,1,0,20.0,17.0,83,1.7,607,0.0,0.0,0.0,Summer,394
2018,6,21,4,1,0,19.6,17.3,87,1.2,465,0.0,0.0,0.0,Summer,215
2018,6,21,5,1,0,19.4,16.2,82,2.1,677,0.0,0.0,0.0,Summer,308
2018,6,21,6,1,0,19.5,15.9,80,1.6,709,0.04,0.0,0.0,Summer,709
2018,6,21,7,1,0,19.9,15.1,74,1.7,683,0.21,0.0,0.0,Summer,1543
2018,6,21,8,1,0,21.4,14.5,65,1.9,821,1.15,0.0,0.0,Summer,2370
2018,6,21,9,1,0,22.7,14.2,59,2.0,940,1.77,0.0,0.0,Summer,1360
2018,6,21,10,1,0,23.9,14.8,57,2.1,977,2.54,0.0,0.0,Summer,922
2018,6,21,11,1,0,25.5,16.3,57,1.8,943,3.01,0.0,0.0,Summer,1066
2018,6,21,12,1,0,26.4,13.8,46,1.4,1103,3.26,0.0,0.0,Summer,1197
2018,6,21,13,1,0,27.3,9.6,33,3.4,1921,3.42,0.0,0.0,Summer,1147
2018,6,21,14,1,0,28.0,12.7,39,2.6,1833,3.14,0.0,0.0,Summer,1152
2018,6,21,15,1,0,28.3,13.4,40,3.2,1619,2.96,0.0,0.0,Summer,1276
2018,6,21,16,1,0,28.5,14.3,42,3.1,1622,2.62,0.0,0.0,Summer,1473
2018,6,21,17,1,0,28.4,14.6,43,3.3,1715,2.04,0.0,0.0,Summer,2176
2018,6,21,18,1,0,27.8,14.0,43,3.0,1933,1.35,0.0,0.0,Summer,3418
2018,6,21,19,1,0,26.9,12.8,42,2.4,2000,0.62,0.0,0.0,Summer,2811
2018,6,21,20,1,0,25.1,15.4,55,2.3,1779,0.08,0.0,0.0,Summer,2556
2018,6,21,21,1,0,23.8,16.3,63,1.5,1455,0.0,0.0,0.0,Summer,2436
2018,6,21,22,1,0,22.8,16.3,67,2.1,1042,0.0,0.0,0.0,Summer,2179
2018,6,21,23,1,0,21.9,13.5,59,2.6,1188,0.0,0.0,0.0,Summer,1497
2018,6,22,0,1,0,20.7,14.3,67,1.9,885,0.0,0.0,0.0,Summer,1137
2018,6,22,1,1,0,20.2,15.6,75,1.4,525,0.0,0.0,0.0,Summer,912
2018,6,22,2,1,0,19.8,16.2,80,1.5,370,0.0,0.0,0.0,Summer,602
2018,6,22,3,1,0,19.3,16.7,85,1.6,345,0.0,0.0,0.0,Summer,413
2018,6,22,4,1,0,19.1,16.6,86,1.4,322,0.0,0.0,0.0,Summer,268
2018,6,22,5,1,0,18.6,16.0,85,1.0,384,0.0,0.0,0.0,Summer,336
2018,6,22,6,1,0,18.2,15.2,83,0.6,448,0.06,0.0,0.0,Summer,710
2018,6,22,7,1,0,18.8,12.3,66,1.1,814,0.46,0.0,0.0,Summer,1529
2018,6,22,8,1,0,21.9,13.2,58,1.2,771,1.29,0.0,0.0,Summer,2283
2018,6,22,9,1,0,24.2,12.1,47,1.2,822,1.94,0.0,0.0,Summer,1284
2018,6,22,10,1,0,26.3,9.1,34,0.9,1792,2.57,0.0,0.0,Summer,902
2018,6,22,11,1,0,28.1,11.1,35,1.3,1608,3.02,0.0,0.0,Summer,1020
2018,6,22,12,1,0,29.8,9.3,28,1.3,1777,3.21,0.0,0.0,Summer,1116
2018,6,22,13,1,0,30.6,8.9,26,1.2,1792,3.17,0.0,0.0,Summer,1073
2018,6,22,14,1,0,31.6,9.1,25,2.3,1780,3.21,0.0,0.0,Summer,1087
2018,6,22,15,1,0,31.9,8.1,23,1.8,1977,2.57,0.0,0.0,Summer,1203
2018,6,22,16,1,0,30.8,11.7,31,3.8,1246,2.17,0.0,0.0,Summer,1466
2018,6,22,17,1,0,30.4,9.8,28,2.9,1834,1.9,0.0,0.0,Summer,2146
2018,6,22,18,1,0,29.3,8.3,27,3.4,1977,1.24,0.0,0.0,Summer,3365
2018,6,22,19,1,0,27.1,8.9,32,3.5,2000,0.52,0.0,0.0,Summer,2732
2018,6,22,20,1,0,25.4,7.0,31,2.5,2000,0.07,0.0,0.0,Summer,2493
2018,6,22,21,1,0,24.2,6.4,32,1.5,2000,0.0,0.0,0.0,Summer,2251
2018,6,22,22,1,0,23.3,5.6,32,1.1,2000,0.0,0.0,0.0,Summer,2103
2018,6,22,23,1,0,22.9,6.1,34,1.1,1810,0.0,0.0,0.0,Summer,1648
2018,6,23,0,1,0,22.7,6.8,36,1.5,2000,0.0,0.0,0.0,Summer,1322
2018,6,23,1,1,0,22.5,7.8,39,1.1,2000,0.0,0.0,0.0,Summer,1073
2018,6,23,2,1,0,22.3,6.8,37,1.8,2000,0.0,0.0,0.0,Summer,818
2018,6,23,3,1,0,22.0,8.4,42,0.2,1891,0.0,0.0,0.0,Summer,540
2018,6,23,4,1,0,21.6,9.7,47,0.4,1985,0.0,0.0,0.0,Summer,375
2018,6,23,5,1,0,21.1,9.6,48,0.3,2000,0.0,0.0,0.0,Summer,339
2018,6,23,6,1,0,21.0,9.5,48,0.6,2000,0.01,0.0,0.0,Summer,417
2018,6,23,7,1,0,21.3,8.5,44,0.5,1911,0.2,0.0,0.0,Summer,622
2018,6,23,8,1,0,22.6,9.0,42,0.7,1887,0.62,0.0,0.0,Summer,934
2018,6,23,9,1,0,24.3,8.6,37,1.1,1939,1.31,0.0,0.0,Summer,1072
2018,6,23,10,1,0,25.8,9.1,35,1.5,1900,1.66,0.0,0.0,Summer,1064
2018,6,23,11,1,0,27.5,8.8,31,1.9,1841,2.7,0.0,0.0,Summer,1229
2018,6,23,12,1,0,28.4,9.6,31,2.7,1849,2.93,0.0,0.0,Summer,1374
2018,6,23,13,1,0,27.9,13.4,41,3.9,1649,2.08,0.0,0.0,Summer,1483
2018,6,23,14,1,0,28.0,15.2,46,3.6,1401,2.88,0.0,0.0,Summer,1445
2018,6,23,15,1,0,28.4,14.6,43,3.1,1337,2.65,0.0,0.0,Summer,1589
2018,6,23,16,1,0,28.3,16.2,48,3.1,1232,2.41,0.0,0.0,Summer,1837
2018,6,23,17,1,0,28.1,16.3,49,3.2,1117,1.62,0.0,0.0,Summer,2101
2018,6,23,18,1,0,26.3,16.5,55,3.2,1119,0.64,0.0,0.0,Summer,2256
2018,6,23,19,1,0,25.7,17.0,59,2.8,1083,0.38,0.0,0.0,Summer,2288
2018,6,23,20,1,0,24.6,17.5,65,2.1,1018,0.1,0.0,0.0,Summer,2262
2018,6,23,21,1,0,23.8,17.5,68,2.2,694,0.0,0.0,0.0,Summer,2175
2018,6,23,22,1,0,23.0,18.1,74,2.4,473,0.0,0.0,0.0,Summer,1932
2018,6,23,23,1,0,22.5,18.2,77,2.7,396,0.0,0.0,0.0,Summer,1402
2018,6,24,0,1,0,22.0,18.5,81,1.6,374,0.0,0.0,0.0,Summer,849
2018,6,24,1,1,0,21.5,18.4,83,1.3,345,0.0,0.0,0.0,Summer,545
2018,6,24,2,1,0,20.9,18.6,87,1.8,222,0.0,0.0,0.0,Summer,1254
2018,6,24,3,1,0,20.6,19.0,91,0.8,194,0.0,0.0,0.0,Summer,644
2018,6,24,4,1,0,20.5,18.7,90,0.8,223,0.0,0.0,0.0,Summer,286
2018,6,24,5,1,0,20.3,18.0,87,1.0,251,0.0,0.0,0.0,Summer,235
2018,6,24,6,1,0,20.2,17.9,87,2.0,255,0.01,0.0,0.0,Summer,258
2018,6,24,7,1,0,20.5,17.3,82,0.8,338,0.16,0.0,0.0,Summer,369
2018,6,24,8,1,0,21.3,17.3,78,0.7,351,0.51,0.0,0.0,Summer,561
2018,6,24,9,1,0,23.1,16.8,68,1.9,482,1.64,0.0,0.0,Summer,734
2018,6,24,10,1,0,25.0,16.6,60,1.5,570,2.33,0.0,0.0,Summer,763
2018,6,24,11,1,0,27.1,16.3,52,2.1,557,2.82,0.0,0.0,Summer,870
2018,6,24,12,1,0,28.9,13.9,40,2.3,809,3.15,0.0,0.0,Summer,1042
2018,6,24,13,1,0,30.6,11.5,31,2.7,1240,3.24,0.0,0.0,Summer,1062
2018,6,24,14,1,0,31.6,13.8,34,2.9,1050,3.12,0.0,0.0,Summer,1064
2018,6,24,15,1,0,31.8,12.5,31,3.4,1400,2.85,0.0,0.0,Summer,1213
2018,6,24,16,1,0,31.3,12.6,32,3.2,1427,2.38,0.0,0.0,Summer,1471
2018,6,24,17,1,0,30.9,13.2,34,2.5,1640,1.79,0.0,0.0,Summer,1754
2018,6,24,18,1,0,29.8,12.6,35,3.3,1805,1.15,0.0,0.0,Summer,2094
2018,6,24,19,1,0,27.8,13.3,41,2.7,1990,0.45,0.0,0.0,Summer,2290
2018,6,24,20,1,0,26.1,14.5,49,1.9,1960,0.1,0.0,0.0,Summer,2387
2018,6,24,21,1,0,24.5,18.8,71,1.7,1295,0.0,0.0,0.0,Summer,2153
2018,6,24,22,1,0,23.9,18.5,72,0.8,1098,0.0,0.0,0.0,Summer,1801
2018,6,24,23,1,0,23.3,18.6,75,2.0,890,0.0,0.0,0.0,Summer,1329
2018,6,25,0,1,0,22.9,19.0,79,0.6,715,0.0,0.0,0.0,Summer,962
2018,6,25,1,1,0,22.5,18.8,80,1.1,619,0.0,0.0,0.0,Summer,585
2018,6,25,2,1,0,22.3,18.6,80,0.8,709,0.0,0.0,0.0,Summer,424
2018,6,25,3,1,0,22.0,18.9,83,0.5,684,0.0,0.0,0.0,Summer,264
2018,6,25,4,1,0,21.8,18.5,82,0.7,702,0.0,0.0,0.0,Summer,199
2018,6,25,5,1,0,21.5,18.6,84,0.3,569,0.0,0.0,0.0,Summer,338
2018,6,25,6,1,0,21.3,17.8,81,0.7,604,0.05,0.0,0.0,Summer,785
2018,6,25,7,1,0,22.1,17.2,74,0.3,830,0.37,0.0,0.0,Summer,1620
2018,6,25,8,1,0,23.8,17.0,66,0.9,960,0.74,0.0,0.0,Summer,2331
2018,6,25,9,1,0,25.4,17.3,61,1.0,1079,1.28,0.0,0.0,Summer,1293
2018,6,25,10,1,0,26.4,16.6,55,0.9,901,1.16,0.0,0.0,Summer,878
2018,6,25,11,1,0,27.8,15.1,46,1.3,912,1.77,0.0,0.0,Summer,968
2018,6,25,12,1,0,29.8,15.5,42,2.1,1220,2.9,0.0,0.0,Summer,1039
2018,6,25,13,1,0,31.2,14.3,36,2.0,1022,2.91,0.0,0.0,Summer,1073
2018,6,25,14,1,0,32.3,14.8,35,1.8,982,2.71,0.0,0.0,Summer,1016
2018,6,25,15,1,0,32.7,13.3,31,1.7,1243,2.3,0.0,0.0,Summer,1184
2018,6,25,16,1,0,32.2,16.4,39,2.8,928,1.74,0.0,0.0,Summer,1407
2018,6,25,17,1,0,31.5,17.0,42,2.3,990,1.36,0.0,0.0,Summer,2008
2018,6,25,18,1,0,30.7,16.6,43,1.6,931,0.74,0.0,0.0,Summer,3238
2018,6,25,19,1,0,29.8,16.5,45,1.5,956,0.32,0.0,0.0,Summer,2779
2018,6,25,20,1,0,28.8,18.5,54,1.1,964,0.09,0.0,0.0,Summer,2456
2018,6,25,21,1,0,27.9,18.0,55,0.5,1083,0.0,0.0,0.0,Summer,2372
2018,6,25,22,1,0,27.4,17.5,55,0.3,1001,0.0,0.0,0.0,Summer,2046
2018,6,25,23,1,0,27.2,17.3,55,0.7,920,0.0,0.0,0.0,Summer,1437
2018,6,26,0,1,0,26.9,18.7,61,1.5,805,0.0,0.0,0.0,Summer,1052
2018,6,26,1,1,0,26.7,15.4,50,1.8,884,0.0,0.0,0.0,Summer,783
2018,6,26,2,1,0,26.1,15.1,51,1.7,760,0.0,0.0,0.0,Summer,524
2018,6,26,3,1,0,25.4,14.2,50,1.1,870,0.0,0.0,0.0,Summer,353
2018,6,26,4,1,0,24.7,13.2,49,1.0,1293,0.0,0.0,0.0,Summer,143
2018,6,26,5,1,0,23.7,16.4,64,0.9,876,0.0,0.1,0.0,Summer,45
2018,6,26,6,1,0,22.5,19.4,83,0.8,537,0.0,0.4,0.0,Summer,37
2018,6,26,7,1,0,21.2,18.9,87,0.8,376,0.03,1.5,0.0,Summer,49
2018,6,26,8,1,0,20.8,19.7,94,1.0,159,0.05,3.5,0.0,Summer,53
2018,6,26,9,1,0,20.3,19.6,96,1.1,143,0.06,6.5,0.0,Summer,19
2018,6,26,10,1,0,20.3,19.8,97,1.0,103,0.12,9.5,0.0,Summer,9
2018,6,26,11,1,0,20.4,19.9,97,1.4,129,0.09,16.0,0.0,Summer,11
2018,6,26,12,1,0,20.5,20.0,97,1.8,257,0.15,5.0,0.0,Summer,10
2018,6,26,13,1,0,20.5,20.0,97,1.2,338,0.11,14.5,0.0,Summer,24
2018,6,26,14,1,0,21.0,20.4,97,0.7,381,0.26,2.5,0.0,Summer,26
2018,6,26,15,1,0,21.5,20.9,97,0.6,311,0.21,4.5,0.0,Summer,65
2018,6,26,16,1,0,23.3,22.6,96,3.4,441,0.08,1.0,0.0,Summer,56
2018,6,26,17,1,0,24.0,23.1,95,5.0,362,0.07,2.0,0.0,Summer,113
2018,6,26,18,1,0,24.1,23.2,95,4.4,261,0.03,1.0,0.0,Summer,156
2018,6,26,19,1,0,24.2,23.1,94,4.7,242,0.03,1.5,0.0,Summer,203
2018,6,26,20,1,0,24.1,23.0,94,4.5,214,0.0,0.5,0.0,Summer,199
2018,6,26,21,1,0,23.5,22.4,94,4.6,227,0.0,1.5,0.0,Summer,275
2018,6,26,22,1,0,22.4,21.5,95,4.1,222,0.0,0.0,0.0,Summer,443
2018,6,26,23,1,0,21.6,19.7,89,4.3,698,0.0,0.0,0.0,Summer,552
2018,6,27,0,1,0,20.5,19.4,94,3.7,896,0.0,0.0,0.0,Summer,513
2018,6,27,1,1,0,20.0,19.3,96,3.0,182,0.0,0.1,0.0,Summer,254
2018,6,27,2,1,0,19.6,19.1,97,2.6,201,0.0,0.4,0.0,Summer,164
2018,6,27,3,1,0,19.4,18.9,97,2.9,282,0.0,0.0,0.0,Summer,152
2018,6,27,4,1,0,19.2,18.7,97,1.0,217,0.0,0.5,0.0,Summer,110
2018,6,27,5,1,0,19.1,18.6,97,1.2,402,0.0,0.0,0.0,Summer,162
2018,6,27,6,1,0,19.2,18.7,97,1.5,157,0.0,0.0,0.0,Summer,417
2018,6,27,7,1,0,19.3,18.9,98,1.0,188,0.06,0.0,0.0,Summer,1084
2018,6,27,8,1,0,19.7,19.2,97,1.5,200,0.25,0.0,0.0,Summer,1995
2018,6,27,9,1,0,20.0,19.3,96,1.6,287,0.39,0.0,0.0,Summer,1238
2018,6,27,10,1,0,21.4,18.7,85,1.1,596,1.34,0.0,0.0,Summer,862
2018,6,27,11,1,0,23.4,18.2,73,1.3,827,2.38,0.0,0.0,Summer,1015
2018,6,27,12,1,0,24.1,18.9,73,2.2,992,2.15,0.0,0.0,Summer,1145
2018,6,27,13,1,0,24.9,18.8,69,2.2,850,2.14,0.0,0.0,Summer,1234
2018,6,27,14,1,0,24.7,19.3,72,2.9,720,1.45,0.0,0.0,Summer,1243
2018,6,27,15,1,0,25.5,19.1,68,2.4,638,1.61,0.0,0.0,Summer,1362
2018,6,27,16,1,0,25.0,20.0,74,2.2,578,0.52,0.0,0.0,Summer,1618
2018,6,27,17,1,0,25.1,19.2,70,2.2,796,0.48,0.0,0.0,Summer,2115
2018,6,27,18,1,0,25.0,18.9,69,1.5,1125,0.52,0.0,0.0,Summer,3172
2018,6,27,19,1,0,24.9,19.0,70,1.8,1131,0.24,0.0,0.0,Summer,2487
2018,6,27,20,1,0,24.2,18.8,72,1.4,833,0.03,0.0,0.0,Summer,2274
2018,6,27,21,1,0,23.3,17.7,71,1.3,1145,0.0,0.0,0.0,Summer,2200
2018,6,27,22,1,0,22.7,18.4,77,2.0,1099,0.0,0.0,0.0,Summer,1959
2018,6,27,23,1,0,22.3,19.2,83,2.6,490,0.0,0.0,0.0,Summer,980
2018,6,28,0,1,0,22.2,19.3,84,1.1,482,0.0,0.0,0.0,Summer,561
2018,6,28,1,1,0,22.2,19.3,84,0.3,610,0.0,0.0,0.0,Summer,1068
2018,6,28,2,1,0,22.4,19.5,84,0.6,667,0.0,0.0,0.0,Summer,652
2018,6,28,3,1,0,22.4,19.9,86,0.6,618,0.0,0.0,0.0,Summer,344
2018,6,28,4,1,0,22.3,20.2,88,0.9,298,0.0,0.0,0.0,Summer,233
2018,6,28,5,1,0,22.1,20.9,93,0.4,333,0.0,0.0,0.0,Summer,266
2018,6,28,6,1,0,22.0,20.2,90,0.4,373,0.04,0.1,0.0,Summer,594
2018,6,28,7,1,0,22.7,19.2,81,0.4,866,0.4,0.0,0.0,Summer,1391
2018,6,28,8,1,0,24.2,19.0,73,1.0,1581,0.96,0.0,0.0,Summer,2288
2018,6,28,9,1,0,24.8,20.0,75,1.1,1418,0.63,0.0,0.0,Summer,1246
2018,6,28,10,1,0,25.3,19.4,70,0.6,1386,0.7,0.0,0.0,Summer,826
2018,6,28,11,1,0,26.5,19.1,64,1.8,1806,1.3,0.0,0.0,Summer,938
2018,6,28,12,1,0,27.0,20.5,68,2.0,1863,1.3,0.0,0.0,Summer,1158
2018,6,28,13,1,0,27.2,20.7,68,1.8,1575,1.1,0.0,0.0,Summer,1040
2018,6,28,14,1,0,27.1,21.6,72,3.0,1126,0.91,0.0,0.0,Summer,1030
2018,6,28,15,1,0,26.4,21.8,76,3.7,1370,1.01,0.0,0.0,Summer,1209
2018,6,28,16,1,0,25.2,21.6,81,3.6,961,0.5,0.0,0.0,Summer,766
2018,6,28,17,1,0,22.2,20.8,92,1.2,254,0.11,4.9,0.0,Summer,65
2018,6,28,18,1,0,20.6,20.1,97,0.7,222,0.14,21.5,0.0,Summer,596
2018,6,28,19,1,0,20.9,20.3,97,1.0,1747,0.19,0.0,0.0,Summer,944
2018,6,28,20,1,0,21.0,20.3,96,0.1,1431,0.02,0.0,0.0,Summer,1039
2018,6,28,21,1,0,21.3,20.2,94,0.3,1314,0.0,0.0,0.0,Summer,1223
2018,6,28,22,1,0,21.6,20.5,94,1.1,766,0.0,0.0,0.0,Summer,1239
2018,6,28,23,1,0,21.7,21.0,96,0.3,293,0.0,0.0,0.0,Summer,931
2018,6,29,0,1,0,21.9,21.0,95,1.9,357,0.0,0.0,0.0,Summer,470
2018,6,29,1,1,0,22.0,21.3,96,0.1,387,0.0,0.1,0.0,Summer,460
2018,6,29,2,1,0,22.2,21.5,96,0.8,269,0.0,0.2,0.0,Summer,345
2018,6,29,3,1,0,22.3,21.6,96,1.2,290,0.0,0.1,0.0,Summer,227
2018,6,29,4,1,0,22.3,21.6,96,0.0,278,0.0,0.1,0.0,Summer,123
2018,6,29,5,1,0,22.1,21.5,97,0.5,152,0.0,1.5,0.0,Summer,133
2018,6,29,6,1,0,21.9,21.3,97,0.2,190,0.0,4.5,0.0,Summer,308
2018,6,29,7,1,0,22.0,21.4,97,0.9,269,0.03,0.0,0.0,Summer,883
2018,6,29,8,1,0,22.2,21.3,95,1.6,389,0.26,0.0,0.0,Summer,2028
2018,6,29,9,1,0,22.9,20.4,86,1.7,538,0.76,0.0,0.0,Summer,1195
2018,6,29,10,1,0,24.4,19.8,76,2.1,617,1.58,0.0,0.0,Summer,913
2018,6,29,11,1,0,24.8,19.8,74,1.8,644,1.41,0.0,0.0,Summer,956
2018,6,29,12,1,0,26.1,19.4,67,2.2,758,2.15,0.0,0.0,Summer,1168
2018,6,29,13,1,0,26.8,19.6,65,2.0,732,2.37,0.0,0.0,Summer,1117
2018,6,29,14,1,0,27.8,18.4,57,2.1,760,2.62,0.0,0.0,Summer,1175
2018,6,29,15,1,0,28.4,20.6,63,2.8,742,2.47,0.0,0.0,Summer,1209
2018,6,29,16,1,0,29.0,19.6,57,2.3,987,2.36,0.0,0.0,Summer,1554
2018,6,29,17,1,0,28.5,19.9,60,2.6,1014,1.33,0.0,0.0,Summer,2099
2018,6,29,18,1,0,28.1,19.5,60,1.9,959,1.05,0.0,0.0,Summer,3113
2018,6,29,19,1,0,27.1,19.6,64,1.1,829,0.28,0.0,0.0,Summer,2602
2018,6,29,20,1,0,26.2,20.2,70,1.5,792,0.12,0.0,0.0,Summer,2339
2018,6,29,21,1,0,25.2,20.4,75,1.4,644,0.0,0.0,0.0,Summer,2225
2018,6,29,22,1,0,24.2,20.5,80,1.3,500,0.0,0.0,0.0,Summer,2103
2018,6,29,23,1,0,23.5,20.4,83,1.4,436,0.0,0.0,0.0,Summer,1552
2018,6,30,0,1,0,23.0,20.1,84,1.9,375,0.0,0.0,0.0,Summer,1275
2018,6,30,1,1,0,22.6,19.9,85,0.3,323,0.0,0.0,0.0,Summer,1070
2018,6,30,2,1,0,22.2,20.1,88,1.0,295,0.0,0.0,0.0,Summer,859
2018,6,30,3,1,0,21.9,19.8,88,0.9,274,0.0,0.0,0.0,Summer,625
2018,6,30,4,1,0,21.7,20.5,93,0.1,244,0.0,0.0,0.0,Summer,382
2018,6,30,5,1,0,21.7,19.6,88,0.6,289,0.0,0.0,0.0,Summer,247
2018,6,30,6,1,0,22.1,19.4,85,0.5,303,0.01,0.1,0.0,Summer,310
2018,6,30,7,1,0,22.5,20.0,86,0.6,299,0.07,0.0,0.0,Summer,468
2018,6,30,8,1,0,23.4,19.9,81,0.5,313,0.37,0.0,0.0,Summer,825
2018,6,30,9,1,0,24.2,20.7,81,0.9,295,0.53,0.0,0.0,Summer,862
2018,6,30,10,1,0,25.1,19.9,73,0.9,358,0.66,0.0,0.0,Summer,933
2018,6,30,11,1,0,26.4,20.7,71,1.0,430,1.36,0.0,0.0,Summer,871
2018,6,30,12,1,0,25.2,24.1,94,2.8,166,0.39,6.4,0.0,Summer,858
2018,6,30,13,1,0,25.6,23.2,87,1.7,390,0.71,3.5,0.0,Summer,1144
2018,6,30,14,1,0,27.5,21.2,69,0.5,736,1.84,0.0,0.0,Summer,1235
2018,6,30,15,1,0,27.8,22.0,71,0.9,733,0.93,0.0,0.0,Summer,1311
2018,6,30,16,1,0,27.9,21.6,69,0.5,880,0.61,0.0,0.0,Summer,1317
2018,6,30,17,1,0,27.4,22.5,75,2.3,616,0.46,0.0,0.0,Summer,1291
2018,6,30,18,1,0,27.5,23.5,79,0.5,1237,0.65,0.5,0.0,Summer,306
2018,6,30,19,1,0,24.3,23.4,95,0.5,958,0.11,4.0,0.0,Summer,481
2018,6,30,20,1,0,24.2,22.0,88,0.8,1276,0.06,0.0,0.0,Summer,778
2018,6,30,21,1,0,23.9,21.0,84,0.7,1552,0.0,0.0,0.0,Summer,1005
2018,6,30,22,1,0,23.4,21.2,88,0.9,1153,0.0,0.0,0.0,Summer,1107
2018,6,30,23,1,0,22.9,21.5,92,0.6,989,0.0,0.0,0.0,Summer,919
2018,7,1,0,1,0,22.6,20.5,88,0.2,1259,0.0,0.0,0.0,Summer,865
2018,7,1,1,1,0,22.7,20.4,87,0.5,1072,0.0,0.0,0.0,Summer,740
2018,7,1,2,1,0,22.7,20.4,87,0.5,1187,0.0,0.0,0.0,Summer,586
2018,7,1,3,1,0,22.7,20.2,86,0.7,1455,0.0,0.0,0.0,Summer,368
2018,7,1,4,1,0,22.7,20.0,85,0.7,1547,0.0,0.0,0.0,Summer,211
2018,7,1,5,1,0,22.6,20.1,86,0.5,1076,0.0,0.1,0.0,Summer,54
2018,7,1,6,1,0,22.3,21.1,93,0.6,1262,0.01,0.4,0.0,Summer,60
2018,7,1,7,1,0,22.1,20.1,89,0.5,1617,0.08,0.5,0.0,Summer,25
2018,7,1,8,1,0,22.1,20.9,93,0.5,805,0.14,1.0,0.0,Summer,20
2018,7,1,9,1,0,22.1,21.0,94,0.9,624,0.22,1.5,0.0,Summer,9
2018,7,1,10,1,0,21.6,21.0,97,0.5,266,0.13,12.0,0.0,Summer,13
2018,7,1,11,1,0,21.2,20.6,97,1.2,105,0.15,18.5,0.0,Summer,11
2018,7,1,12,1,0,21.1,20.5,97,1.2,653,0.17,7.5,0.0,Summer,9
2018,7,1,13,1,0,21.2,20.6,97,1.1,760,0.2,3.5,0.0,Summer,30
2018,7,1,14,1,0,21.5,20.9,97,0.7,1522,0.29,1.0,0.0,Summer,14
